1.080;-0.0399627239
1.090;-0.0406759307
1.100;-0.0413866863
1.110;-0.0420943424
1.120;-0.0427982509
1.130;-0.0434977785
1.140;-0.0441923030
1.150;-0.0448812023
1.160;-0.0455638841
1.170;-0.0462397672
1.180;-0.0469082892
1.190;-0.0475689173
1.200;-0.0482211299
1.210;-0.0488644429
1.220;-0.0494983979
1.230;-0.0501225702
1.240;-0.0507365577
1.250;-0.0513399988
1.260;-0.0519325621
1.270;-0.0525139533
1.280;-0.0530839115
1.290;-0.0536422133
1.300;-0.0541886650
1.310;-0.0547231212
1.320;-0.0552454591
1.330;-0.0557556003
1.340;-0.0562534891
1.350;-0.0567391180
1.360;-0.0572124980
1.370;-0.0576736741
1.380;-0.0581227280
1.390;-0.0585597567
1.400;-0.0589848906
1.410;-0.0593982786
1.420;-0.0598000921
1.430;-0.0601905212
1.440;-0.0605697706
1.450;-0.0609380640
1.460;-0.0612956285
1.470;-0.0616426989
1.480;-0.0619795173
1.490;-0.0623063222
1.500;-0.0626233667
1.510;-0.0629308820
1.520;-0.0632291138
1.530;-0.0635182858
1.540;-0.0637986213
1.550;-0.0640703291
1.560;-0.0643335804
1.570;-0.0645885766
1.580;-0.0648354739
1.590;-0.0650743917
1.600;-0.0653054416
1.610;-0.0655287132
1.620;-0.0657442659
1.630;-0.0659521446
1.640;-0.0661523491
1.650;-0.0663448721
1.660;-0.0665296689
1.670;-0.0667066723
1.680;-0.0668758154
1.690;-0.0670369342
1.700;-0.0671898797
1.710;-0.0673344657
1.720;-0.0674704984
1.730;-0.0675977319
1.740;-0.0677159354
1.750;-0.0678248182
1.760;-0.0679240972
1.770;-0.0680134892
1.780;-0.0680926964
1.790;-0.0681613088
1.800;-0.0682189837
1.810;-0.0682653561
1.820;-0.0683000386
1.830;-0.0683226511
1.840;-0.0683327764
1.850;-0.0683299974
1.860;-0.0683140010
1.870;-0.0682843924
1.880;-0.0682407767
1.890;-0.0681827292
1.900;-0.0681099594
1.910;-0.0680221170
1.920;-0.0679188445
1.930;-0.0677998289
1.940;-0.0676647574
1.950;-0.0675133318
1.960;-0.0673452839
1.970;-0.0671603531
1.980;-0.0669583082
1.990;-0.0667389408
2.000;-0.0665020570
2.010;-0.0662475005
2.020;-0.0659751594
2.030;-0.0656849071
2.040;-0.0653766319
2.050;-0.0650502741
2.060;-0.0647057891
2.070;-0.0643431544
2.080;-0.0639623776
2.090;-0.0635634735
2.100;-0.0631465167
2.110;-0.0627115741
2.120;-0.0622587316
2.130;-0.0617881045
2.140;-0.0612998195
2.150;-0.0607940294
2.160;-0.0602708980
2.170;-0.0597306043
2.180;-0.0591733269
2.190;-0.0585992634
2.200;-0.0580086336
2.210;-0.0574016608
2.220;-0.0567785800
2.230;-0.0561396256
2.240;-0.0554850362
2.250;-0.0548150539
2.260;-0.0541298203
2.270;-0.0534296595
2.280;-0.0527148172
2.290;-0.0519855432
2.300;-0.0512420386
2.310;-0.0504845902
2.320;-0.0497132912
2.330;-0.0489284657
2.340;-0.0481303595
2.350;-0.0473191328
2.360;-0.0464950539
2.370;-0.0456583649
2.380;-0.0448092781
2.390;-0.0439480059
2.400;-0.0430746786
2.410;-0.0421894602
2.420;-0.0412925296
2.430;-0.0403840430
2.440;-0.0394641794
2.450;-0.0385330878
2.460;-0.0375908986
2.470;-0.0366377644
2.480;-0.0356738344
2.490;-0.0346992388
2.500;-0.0337140523
2.510;-0.0327183604
2.520;-0.0317124277
2.530;-0.0306964237
2.540;-0.0296706352
2.550;-0.0286351070
2.560;-0.0275899302
2.570;-0.0265352745
2.580;-0.0254712794
2.590;-0.0243981220
2.600;-0.0233159699
2.610;-0.0222252067
2.620;-0.0211260412
2.630;-0.0200183205
2.640;-0.0189024508
2.650;-0.0177786462
2.660;-0.0166472048
2.670;-0.0155083956
2.680;-0.0143625261
2.690;-0.0132098189
2.700;-0.0120506370
2.710;-0.0108851101
2.720;-0.0097135641
2.730;-0.0085363258
2.740;-0.0073538455
2.750;-0.0061664842
2.760;-0.0049745939
2.770;-0.0037786909
2.780;-0.0025791086
2.790;-0.0013762608
2.800;-0.0001705770
2.810;0.0010375893
2.820;0.0022477864
2.830;0.0034598010
2.840;0.0046732556
2.850;0.0058874423
2.860;0.0071018548
2.870;0.0083160568
2.880;0.0095295589
2.890;0.0107416203
2.900;0.0119524188
2.910;0.0131588811
2.920;0.0143608814
2.930;0.0155602116
2.940;0.0167518947
2.950;0.0179402400
2.960;0.0191222280
2.970;0.0202985760
2.980;0.0214704927
2.990;0.0226377621
3.000;0.0238002520
3.010;0.0249577388
3.020;0.0261100102
3.030;0.0272568595
3.040;0.0283981357
3.050;0.0295324996
3.060;0.0306589361
3.070;0.0317777172
3.080;0.0328895673
3.090;0.0339935273
3.100;0.0350915231
3.110;0.0361835770
3.120;0.0372697785
3.130;0.0383493155
3.140;0.0394231230
3.150;0.0404914096
3.160;0.0415543839
3.170;0.0426121727
3.180;0.0436648652
3.190;0.0447127484
3.200;0.0457559898
3.210;0.0467948876
3.220;0.0478298739
3.230;0.0488612354
3.240;0.0498893410
3.250;0.0509144664
3.260;0.0519367121
3.270;0.0529564954
3.280;0.0539741106
3.290;0.0549898706
3.300;0.0560040958
3.310;0.0570171736
3.320;0.0580296330
3.330;0.0590413362
3.340;0.0600528568
3.350;0.0610645153
3.360;0.0620765761
3.370;0.0630893260
3.380;0.0641030297
3.390;0.0651186928
3.400;0.0661361814
3.410;0.0671557188
3.420;0.0681770146
3.430;0.0692001879
3.440;0.0702253357
3.450;0.0712525323
3.460;0.0722818002
3.470;0.0733132511
3.480;0.0743469074
3.490;0.0753827021
3.500;0.0764205903
3.510;0.0774604529
3.520;0.0785021633
3.530;0.0795455202
3.540;0.0805903375
3.550;0.0816363096
3.560;0.0826831087
3.570;0.0837305337
3.580;0.0847781450
3.590;0.0858255923
3.600;0.0868725628
3.610;0.0879186317
3.620;0.0889632478
3.630;0.0900058597
3.640;0.0910458788
3.650;0.0920828655
3.660;0.0931164026
3.670;0.0941458941
3.680;0.0951707065
3.690;0.0961899534
3.700;0.0972029269
3.710;0.0982095152
3.720;0.0992091447
3.730;0.1002008617
3.740;0.1011839956
3.750;0.1021578684
3.760;0.1031218395
3.770;0.1040752083
3.780;0.1050174534
3.790;0.1059479937
3.800;0.1068658009
3.810;0.1077696905
3.820;0.1086597592
3.830;0.1095354035
3.840;0.1103959829
3.850;0.1112409160
3.860;0.1120696068
3.870;0.1128816232
3.880;0.1136765480
3.890;0.1144535989
3.900;0.1152122393
3.910;0.1159520447
3.920;0.1166724265
3.930;0.1173728853
3.940;0.1180531904
3.950;0.1187129989
3.960;0.1193518639
3.970;0.1199694201
3.980;0.1205653772
3.990;0.1211394444
4.000;0.1216913536
4.010;0.1222208887
4.020;0.1227278113
4.030;0.1232119352
4.040;0.1236730963
4.050;0.1241111532
4.060;0.1245260462
4.070;0.1249174923
4.080;0.1252855062
4.090;0.1256300211
4.100;0.1259510070
4.110;0.1262484044
4.120;0.1265221238
4.130;0.1267721802
4.140;0.1269986928
4.150;0.1272016913
4.160;0.1273812056
4.170;0.1275372356
4.180;0.1276698709
4.190;0.1277791858
4.200;0.1278652400
4.210;0.1279281229
4.220;0.1279679090
4.230;0.1279847324
4.240;0.1279786527
4.250;0.1279498041
4.260;0.1278982908
4.270;0.1278242022
4.280;0.1277276874
4.290;0.1276088506
4.300;0.1274677962
4.310;0.1273046732
4.320;0.1271195710
4.330;0.1269126385
4.340;0.1266839802
4.350;0.1264337152
4.360;0.1261619627
4.370;0.1258688569
4.380;0.1255545169
4.390;0.1252190620
4.400;0.1248626187
4.410;0.1244852915
4.420;0.1240871400
4.430;0.1236681268
4.440;0.1232286021
4.450;0.1227686852
4.460;0.1222885028
4.470;0.1217881739
4.480;0.1212678254
4.490;0.1207275838
4.500;0.1201675758
4.510;0.1195879355
4.520;0.1189887896
4.530;0.1183702648
4.540;0.1177324951
4.550;0.1170756146
4.560;0.1163997576
4.570;0.1157050654
4.580;0.1149916723
4.590;0.1142597273
4.600;0.1135093570
4.610;0.1127407253
4.620;0.1119539589
4.630;0.1111492068
4.640;0.1103266254
4.650;0.1094863489
4.660;0.1086285487
4.670;0.1077533662
4.680;0.1068609506
4.690;0.1059514731
4.700;0.1050250903
4.710;0.1040819585
4.720;0.1031222343
4.730;0.1021460891
4.740;0.1011536866
4.750;0.1001451910
4.760;0.0991207734
4.770;0.0980806202
4.780;0.0970248878
4.790;0.0959537774
4.800;0.0948674530
4.810;0.0937661156
4.820;0.0926499441
4.830;0.0915191472
4.840;0.0903739259
4.850;0.0892144889
4.860;0.0880410448
4.870;0.0868538171
4.880;0.0856530368
4.890;0.0844389349
4.900;0.0832117572
4.910;0.0819717497
4.920;0.0807191730
4.930;0.0794542953
4.940;0.0781773925
4.950;0.0768887401
4.960;0.0755886436
4.970;0.0742775723
4.980;0.0729557052
4.990;0.0716231316
5.000;0.0702803358
5.010;0.0689270347
5.020;0.0675612912
5.030;0.0661829636
5.040;0.0647926331
5.050;0.0633928478
5.060;0.0619849004
5.070;0.0605691485
5.080;0.0591459908
5.090;0.0577158146
5.100;0.0562789403
5.110;0.0548302755
5.120;0.0533734709
5.130;0.0519067124
5.140;0.0504307002
5.150;0.0489470959
5.160;0.0474588498
5.170;0.0459662564
5.180;0.0444696210
5.190;0.0429691784
5.200;0.0414653085
5.210;0.0399580114
5.220;0.0384476893
5.230;0.0369346291
5.240;0.0354192182
5.250;0.0339017026
5.260;0.0323820636
5.270;0.0308604632
5.280;0.0293370690
5.290;0.0278119184
5.300;0.0262844935
5.310;0.0247556977
5.320;0.0232249629
5.330;0.0216925070
5.340;0.0201585274
5.350;0.0186232310
5.360;0.0170866270
5.370;0.0155486017
5.380;0.0140090091
5.390;0.0124676768
5.400;0.0109239882
5.410;0.0093786512
5.420;0.0078313854
5.430;0.0062821982
5.440;0.0047310558
5.450;0.0031778950
5.460;0.0016226028
5.470;0.0000650588
5.480;-0.0014947543
5.490;-0.0030567935
5.500;-0.0046210289
5.510;-0.0061874818
5.520;-0.0077561098
5.530;-0.0093268370
5.540;-0.0108996266
5.550;-0.0124745136
5.560;-0.0140508246
5.570;-0.0156285632
5.580;-0.0172076058
5.590;-0.0187876374
5.600;-0.0203697495
5.610;-0.0219524894
5.620;-0.0235347189
5.630;-0.0251166653
5.640;-0.0266981982
5.650;-0.0282788891
5.660;-0.0298577752
5.670;-0.0314347148
5.680;-0.0330089666
5.690;-0.0345796458
5.700;-0.0361462384
5.710;-0.0377082266
5.720;-0.0392650440
5.730;-0.0408160537
5.740;-0.0423605442
5.750;-0.0438979156
5.760;-0.0454275794
5.770;-0.0469488837
5.780;-0.0484612845
5.790;-0.0499643348
5.800;-0.0514570847
5.810;-0.0529391356
5.820;-0.0544099547
5.830;-0.0558696836
5.840;-0.0573172085
5.850;-0.0587526113
5.860;-0.0601750351
5.870;-0.0615838952
5.880;-0.0629791021
5.890;-0.0643607527
5.900;-0.0657285228
5.910;-0.0670821890
5.920;-0.0684217438
5.930;-0.0697471797
5.940;-0.0710591301
5.950;-0.0723568127
5.960;-0.0736404881
5.970;-0.0749106109
5.980;-0.0761673823
5.990;-0.0774110258
6.000;-0.0786420032
6.010;-0.0798607916
6.020;-0.0810678825
6.030;-0.0822636038
6.040;-0.0834483877
6.050;-0.0846227929
6.060;-0.0857872963
6.070;-0.0869424865
6.080;-0.0880889669
6.090;-0.0892272741
6.100;-0.0903582647
6.110;-0.0914826170
6.120;-0.0926004872
6.130;-0.0937124714
6.140;-0.0948194340
6.150;-0.0959219858
6.160;-0.0970200300
6.170;-0.0981142819
6.180;-0.0992052481
6.190;-0.1002927795
6.200;-0.1013772041
6.210;-0.1024588346
6.220;-0.1035378352
6.230;-0.1046143621
6.240;-0.1056884602
6.250;-0.1067588553
6.260;-0.1078289822
6.270;-0.1088966429
6.280;-0.1099614277
6.290;-0.1110225618
6.300;-0.1120804697
6.310;-0.1131348386
6.320;-0.1141840294
6.330;-0.1152294055
6.340;-0.1162702516
6.350;-0.1173054725
6.360;-0.1183337346
6.370;-0.1193552017
6.380;-0.1203694046
6.390;-0.1213751286
6.400;-0.1223719269
6.410;-0.1233594343
6.420;-0.1243368536
6.430;-0.1253033727
6.440;-0.1262582839
6.450;-0.1272007376
6.460;-0.1281300187
6.470;-0.1290453225
6.480;-0.1299459934
6.490;-0.1308312565
6.500;-0.1317003965
6.510;-0.1325527132
6.520;-0.1333875358
6.530;-0.1342042387
6.540;-0.1350021809
6.550;-0.1357814074
6.560;-0.1365417540
6.570;-0.1372803897
6.580;-0.1379976422
6.590;-0.1386934966
6.600;-0.1393684298
6.610;-0.1400215179
6.620;-0.1406524628
6.630;-0.1412612349
6.640;-0.1418475658
6.650;-0.1424112916
6.660;-0.1429523081
6.670;-0.1434706002
6.680;-0.1439662576
6.690;-0.1444393396
6.700;-0.1448899806
6.710;-0.1453182846
6.720;-0.1457244456
6.730;-0.1461087018
6.740;-0.1464712322
6.750;-0.1468123347
6.760;-0.1471323073
6.770;-0.1474303454
6.780;-0.1477079242
6.790;-0.1479669064
6.800;-0.1482060701
6.810;-0.1484257430
6.820;-0.1486261636
6.830;-0.1488072276
6.840;-0.1489697546
6.850;-0.1491142213
6.860;-0.1492409855
6.870;-0.1493501663
6.880;-0.1494420618
6.890;-0.1495169848
6.900;-0.1495752335
6.910;-0.1496170014
6.920;-0.1496425271
6.930;-0.1496519446
6.940;-0.1496454626
6.950;-0.1496231705
6.960;-0.1495851874
6.970;-0.1495314986
6.980;-0.1494621485
6.990;-0.1493771225
7.000;-0.1492763609
7.010;-0.1491598189
7.020;-0.1490273923
7.030;-0.1488789171
7.040;-0.1487142444
7.050;-0.1485332251
7.060;-0.1483356655
7.070;-0.1481213421
7.080;-0.1478900164
7.090;-0.1476414353
7.100;-0.1473753601
7.110;-0.1470915079
7.120;-0.1467895955
7.130;-0.1464693397
7.140;-0.1461304426
7.150;-0.1457726210
7.160;-0.1453956068
7.170;-0.1449990720
7.180;-0.1445827782
7.190;-0.1441464275
7.200;-0.1436897814
7.210;-0.1432125717
7.220;-0.1427145898
7.230;-0.1421956122
7.240;-0.1416554600
7.250;-0.1410939246
7.260;-0.1405109018
7.270;-0.1399062276
7.280;-0.1392798126
7.290;-0.1386315972
7.300;-0.1379615217
7.310;-0.1372695714
7.320;-0.1365557462
7.330;-0.1358201057
7.340;-0.1350626945
7.350;-0.1342836320
7.360;-0.1334830225
7.370;-0.1326610446
7.380;-0.1318178624
7.390;-0.1309537143
7.400;-0.1300688237
7.410;-0.1291634589
7.420;-0.1282379180
7.430;-0.1272925138
7.440;-0.1263276041
7.450;-0.1253435463
7.460;-0.1243407056
7.470;-0.1233195066
7.480;-0.1222803667
7.490;-0.1212236881
7.500;-0.1201484576
7.510;-0.1190566495
7.520;-0.1179487407
7.530;-0.1168252304
7.540;-0.1156866103
7.550;-0.1145333871
7.560;-0.1133660749
7.570;-0.1121851802
7.580;-0.1109912172
7.590;-0.1097847074
7.600;-0.1085661650
7.610;-0.1073360890
7.620;-0.1060949937
7.630;-0.1048433781
7.640;-0.1035817340
7.650;-0.1023105532
7.660;-0.1010302976
7.670;-0.0997414514
7.680;-0.0984444544
7.690;-0.0971397683
7.700;-0.0958278179
7.710;-0.0945089981
7.720;-0.0931837186
7.730;-0.0918523818
7.740;-0.0905153528
7.750;-0.0891729742
7.760;-0.0878256187
7.770;-0.0864735916
7.780;-0.0851171762
7.790;-0.0837566778
7.800;-0.0823924467
7.810;-0.0810246617
7.820;-0.0796535909
7.830;-0.0782794952
7.840;-0.0769026056
7.850;-0.0755231827
7.860;-0.0741412565
7.870;-0.0727571696
7.880;-0.0713710487
7.890;-0.0699830726
7.900;-0.0685932636
7.910;-0.0672017112
7.920;-0.0658085644
7.930;-0.0644141436
7.940;-0.0630191192
7.950;-0.0616223849
7.960;-0.0602243952
7.970;-0.0588251241
7.980;-0.0574238412
7.990;-0.0560213476
8.000;-0.0546178631
8.010;-0.0532135926
8.020;-0.0518085882
8.030;-0.0504025854
8.040;-0.0489956364
8.050;-0.0475877300
8.060;-0.0461789258
8.070;-0.0447692499
8.080;-0.0433586538
8.090;-0.0419471785
8.100;-0.0405348204
8.110;-0.0391215160
8.120;-0.0377071649
8.130;-0.0362918973
8.140;-0.0348757021
8.150;-0.0334587060
8.160;-0.0320406668
8.170;-0.0306216627
8.180;-0.0292017944
8.190;-0.0277811252
8.200;-0.0263596680
8.210;-0.0249371547
8.220;-0.0235141572
8.230;-0.0220902245
8.240;-0.0206652135
8.250;-0.0192390736
8.260;-0.0178116467
8.270;-0.0163828675
8.280;-0.0149527229
8.290;-0.0135210315
8.300;-0.0120918890
8.310;-0.0106616952
8.320;-0.0092306184
8.330;-0.0078016627
8.340;-0.0063702101
8.350;-0.0049382243
8.360;-0.0035070633
8.370;-0.0020740493
8.380;-0.0006397212
8.390;0.0007972190
8.400;0.0022369327
8.410;0.0036799747
8.420;0.0051262826
8.430;0.0065761502
8.440;0.0080293100
8.450;0.0094858035
8.460;0.0109460540
8.470;0.0124102244
8.480;0.0138786156
8.490;0.0153514044
8.500;0.0168288108
8.510;0.0183073804
8.520;0.0197867546
8.530;0.0212712977
8.540;0.0227611959
8.550;0.0242514610
8.560;0.0257444382
8.570;0.0272436514
8.580;0.0287493281
8.590;0.0302557014
8.600;0.0317654870
8.610;0.0332820453
8.620;0.0348056257
8.630;0.0363370329
8.640;0.0378757417
8.650;0.0394217484
8.660;0.0409753770
8.670;0.0425368771
8.680;0.0441066548
8.690;0.0456845500
8.700;0.0472703949
8.710;0.0488636568
8.720;0.0504648350
8.730;0.0520744510
8.740;0.0536916777
8.750;0.0553167164
8.760;0.0569497272
8.770;0.0585911833
8.780;0.0602403395
8.790;0.0618969724
8.800;0.0635609478
8.810;0.0652316511
8.820;0.0669090822
8.830;0.0685934424
8.840;0.0702855587
8.850;0.0719838962
8.860;0.0736876205
8.870;0.0753961354
8.880;0.0771096349
8.890;0.0788281560
8.900;0.0805512443
8.910;0.0822781697
8.920;0.0840083808
8.930;0.0857414007
8.940;0.0874768123
8.950;0.0892139748
8.960;0.0909520686
8.970;0.0926905870
8.980;0.0944294184
8.990;0.0961684957
9.000;0.0979062319
9.010;0.0996412858
9.020;0.1013728678
9.030;0.1031011492
9.040;0.1048258767
9.050;0.1065442935
9.060;0.1082568765
9.070;0.1099633723
9.080;0.1116631925
9.090;0.1133548170
9.100;0.1150374338
9.110;0.1167102903
9.120;0.1183725893
9.130;0.1200234666
9.140;0.1216620952
9.150;0.1232877746
9.160;0.1248996183
9.170;0.1264968365
9.180;0.1280788481
9.190;0.1296447814
9.200;0.1311943829
9.210;0.1327264756
9.220;0.1342402995
9.230;0.1357340813
9.240;0.1372082084
9.250;0.1386622787
9.260;0.1400956511
9.270;0.1415075064
9.280;0.1428972185
9.290;0.1442641020
9.300;0.1456076205
9.310;0.1469273120
9.320;0.1482228190
9.330;0.1494937092
9.340;0.1507393420
9.350;0.1519591808
9.360;0.1531530470
9.370;0.1543204337
9.380;0.1554605961
9.390;0.1565717459
9.400;0.1576576829
9.410;0.1587162316
9.420;0.1597472578
9.430;0.1607506424
9.440;0.1617259234
9.450;0.1626728028
9.460;0.1635912061
9.470;0.1644810885
9.480;0.1653423905
9.490;0.1661749780
9.500;0.1669788063
9.510;0.1677538753
9.520;0.1685001999
9.530;0.1692177653
9.540;0.1699066162
9.550;0.1705667973
9.560;0.1711983383
9.570;0.1718013436
9.580;0.1723759174
9.590;0.1729221344
9.600;0.1734400690
9.610;0.1739298254
9.620;0.1743915677
9.630;0.1748253554
9.640;0.1752314419
9.650;0.1756097525
9.660;0.1759606749
9.670;0.1762842983
9.680;0.1765808612
9.690;0.1768500656
9.700;0.1770922393
9.710;0.1773076504
9.720;0.1774965525
9.730;0.1776582897
9.740;0.1777930558
9.750;0.1779015213
9.760;0.1779837459
9.770;0.1780411303
9.780;0.1780725121
9.790;0.1780775338
9.800;0.1780559868
9.810;0.1780085564
9.820;0.1779360622
9.830;0.1778382361
9.840;0.1777150631
9.850;0.1775666177
9.860;0.1773930341
9.870;0.1771944016
9.880;0.1769708544
9.890;0.1767224669
9.900;0.1764493585
9.910;0.1761516333
9.920;0.1758294255
9.930;0.1754828691
9.940;0.1751120687
9.950;0.1747171730
9.960;0.1742983311
9.970;0.1738556623
9.980;0.1733893454
9.990;0.1728995591
10.000;0.1723864973
10.010;0.1718503088
10.020;0.1712912023
10.030;0.1707093865
10.040;0.1701050401
10.050;0.1694783419
10.060;0.1688296199
10.070;0.1681590974
10.080;0.1674670130
10.090;0.1667535901
10.100;0.1660191119
10.110;0.1652638465
10.120;0.1644880474
10.130;0.1636896878
10.140;0.1628713906
10.150;0.1620334685
10.160;0.1611762792
10.170;0.1603001505
10.180;0.1594054103
10.190;0.1584923863
10.200;0.1575614214
10.210;0.1566128582
10.220;0.1556470096
10.230;0.1546642631
10.240;0.1536649317
10.250;0.1526493877
10.260;0.1516179591
10.270;0.1505710036
10.280;0.1495088637
10.290;0.1484318525
10.300;0.1473403126
10.310;0.1462345719
10.320;0.1451149583
10.330;0.1439817846
10.340;0.1428353488
10.350;0.1416759491
10.360;0.1405038983
10.370;0.1393194497
10.380;0.1381228715
10.390;0.1369144619
10.400;0.1356945485
10.410;0.1344632953
10.420;0.1332211047
10.430;0.1319682300
10.440;0.1307047009
10.450;0.1294309050
10.460;0.1281470060
10.470;0.1268534064
10.480;0.1255501211
10.490;0.1242373139
10.500;0.1229151860
10.510;0.1215839684
10.520;0.1202438548
10.530;0.1188950092
10.540;0.1175376177
10.550;0.1161718741
10.560;0.1147979721
10.570;0.1134160832
10.580;0.1120263934
10.590;0.1106290817
10.600;0.1092242450
10.610;0.1078122184
10.620;0.1063931212
10.630;0.1049671620
10.640;0.1035345420
10.650;0.1020954847
10.660;0.1006502509
10.670;0.0991990268
10.680;0.0977421701
10.690;0.0962799340
10.700;0.0948122889
10.710;0.0933394358
10.720;0.0918617025
10.730;0.0903793424
10.740;0.0888926536
10.750;0.0874017626
10.760;0.0859069005
10.770;0.0844082758
10.780;0.0829059929
10.790;0.0814005956
10.800;0.0798926726
10.810;0.0783820823
10.820;0.0768654868
10.830;0.0753445029
10.840;0.0738215297
10.850;0.0722959787
10.860;0.0707640052
10.870;0.0692306906
10.880;0.0676962659
10.890;0.0661591291
10.900;0.0646169484
10.910;0.0630742162
10.920;0.0615311228
10.930;0.0599878244
10.940;0.0584444851
10.950;0.0569004975
10.960;0.0553556383
10.970;0.0538111925
10.980;0.0522668697
10.990;0.0507233813
11.000;0.0491811633
11.010;0.0476398878
11.020;0.0460992157
11.030;0.0445591807
11.040;0.0430199914
11.050;0.0414817221
11.060;0.0399442874
11.070;0.0384076089
11.080;0.0368716605
11.090;0.0353364497
11.100;0.0338019505
11.110;0.0322680920
11.120;0.0307348073
11.130;0.0292020366
11.140;0.0276620239
11.150;0.0261223577
11.160;0.0245830957
11.170;0.0230442062
11.180;0.0215053614
11.190;0.0199666116
11.200;0.0184248332
11.210;0.0168780759
11.220;0.0153311761
11.230;0.0137841385
11.240;0.0122369099
11.250;0.0106894942
11.260;0.0091417674
11.270;0.0075919321
11.280;0.0060354592
11.290;0.0044786423
11.300;0.0029216313
11.310;0.0013648695
11.320;-0.0001916411
11.330;-0.0017482156
11.340;-0.0033047537
11.350;-0.0048611620
11.360;-0.0064173541
11.370;-0.0079731178
11.380;-0.0095282886
11.390;-0.0110826856
11.400;-0.0126361102
11.410;-0.0141883371
11.420;-0.0157390833
11.430;-0.0172881726
11.440;-0.0188353676
11.450;-0.0203804504
11.460;-0.0219231900
11.470;-0.0234630350
11.480;-0.0249997154
11.490;-0.0265333205
11.500;-0.0280633830
11.510;-0.0295893755
11.520;-0.0311109461
11.530;-0.0326277129
11.540;-0.0341395475
11.550;-0.0356465317
11.560;-0.0371483006
11.570;-0.0386442542
11.580;-0.0401340723
11.590;-0.0416174755
11.600;-0.0430941917
11.610;-0.0445640124
11.620;-0.0460267104
11.630;-0.0474820584
11.640;-0.0489297472
11.650;-0.0503693223
11.660;-0.0518009923
11.670;-0.0532245748
11.680;-0.0546399094
11.690;-0.0560468920
11.700;-0.0574447624
11.710;-0.0588339902
11.720;-0.0602146015
11.730;-0.0615865402
11.740;-0.0629497394
11.750;-0.0643042699
11.760;-0.0656504035
11.770;-0.0669885203
11.780;-0.0683183447
11.790;-0.0696400926
11.800;-0.0709536150
11.810;-0.0722590014
11.820;-0.0735566691
11.830;-0.0748466700
11.840;-0.0761291236
11.850;-0.0774042159
11.860;-0.0786718801
11.870;-0.0799326450
11.880;-0.0811867863
11.890;-0.0824343637
11.900;-0.0836755931
11.910;-0.0849105343
11.920;-0.0861395448
11.930;-0.0873628110
11.940;-0.0885803774
11.950;-0.0897924751
11.960;-0.0909993052
11.970;-0.0922010094
11.980;-0.0933977291
11.990;-0.0945896059
12.000;-0.0957764313
12.010;-0.0969582200
12.020;-0.0981350243
12.030;-0.0993072465
12.040;-0.1004747748
12.050;-0.1016375199
12.060;-0.1027951166
12.070;-0.1039475799
12.080;-0.1050948948
12.090;-0.1062370241
12.100;-0.1073737368
12.110;-0.1085048690
12.120;-0.1096300781
12.130;-0.1107492521
12.140;-0.1118621826
